ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000300.SH,20250414,3772.0407,3776.6344,3754.033,3759.1422,3750.5167,8.6255,0.23,164462403.0,292571297.0391
000300.SH,20250415,3756.4788,3764.486,3737.8495,3761.2348,3759.1422,2.0926,0.0557,134006040.0,228604621.3758
000300.SH,20250416,3757.8757,3775.1661,3721.6025,3772.8204,3761.2348,11.5856,0.308,156359006.0,261711094.7685
000300.SH,20250417,3755.0862,3779.1253,3749.504,3772.2221,3772.8204,-0.5983,-0.0159,122371002.0,209012323.0662
000300.SH,20250418,3760.0425,3782.0443,3754.4072,3772.523,3772.2221,0.3009,0.008,102948509.0,173109384.0972
000300.SH,20250421,3768.1421,3790.1782,3763.1383,3784.8806,3772.523,12.3576,0.3276,121355730.0,208085677.3821
000300.SH,20250422,3780.1122,3799.2295,3778.0791,3783.9522,3784.8806,-0.9284,-0.0245,125688257.0,210200698.7937
000300.SH,20250423,3803.4295,3807.9536,3780.5183,3786.8824,3783.9522,2.9302,0.0774,131986870.0,247117386.1221
000300.SH,20250424,3787.459,3807.2599,3775.207,3784.3574,3786.8824,-2.525,-0.0667,117164560.0,205483051.375
000300.SH,20250425,3792.0838,3801.5765,3780.7772,3786.9937,3784.3574,2.6363,0.0697,124591133.0,220535052.6193
000300.SH,20250428,3786.3867,3792.0082,3772.8029,3781.6188,3786.9937,-5.3749,-0.1419,125145091.0,210635318.5232
000300.SH,20250429,3776.0025,3785.3157,3768.0311,3775.0767,3781.6188,-6.5421,-0.173,111514694.0,197462744.3625
000300.SH,20250430,3775.8306,3787.5639,3768.7573,3770.5705,3775.0767,-4.5062,-0.1194,143681658.0,244820462.2176
000300.SH,20250506,3794.3757,3809.0939,3782.777,3808.5424,3770.5705,37.9719,1.0071,158520459.0,267937090.7574
000300.SH,20250507,3861.5767,3863.6776,3814.9868,3831.627,3808.5424,23.0846,0.6061,161172299.0,286010735.4534
000300.SH,20250508,3820.5481,3867.3313,3816.2642,3852.8963,3831.627,21.2693,0.5551,124959833.0,246987280.5877
000300.SH,20250509,3848.6187,3853.6632,3836.5349,3846.1566,3852.8963,-6.7397,-0.1749,119389526.0,216697939.6717
000300.SH,20250512,3866.5305,3890.7342,3859.0346,3890.6096,3846.1566,44.453,1.1558,153332460.0,296122947.8078
000300.SH,20250513,3915.5924,3915.5924,3890.6855,3896.2583,3890.6096,5.6487,0.1452,147320299.0,267586397.7199
000300.SH,20250514,3894.8386,3960.5228,3890.6504,3943.2108,3896.2583,46.9525,1.2051,172033779.0,319465226.8505
000300.SH,20250515,3934.0273,3936.4653,3904.9068,3907.1992,3943.2108,-36.0116,-0.9133,138081749.0,241464943.5536
000300.SH,20250516,3898.6662,3903.8528,3874.8619,3889.0854,3907.1992,-18.1138,-0.4636,118405345.0,208835664.0392
000300.SH,20250519,3882.5677,3885.5889,3866.5695,3877.1453,3889.0854,-11.9401,-0.307,98643414.0,184888170.5538
000300.SH,20250520,3883.1024,3911.4737,3881.7436,3898.1705,3877.1453,21.0252,0.5423,104885234.0,201636702.5218
000300.SH,20250521,3899.4365,3928.6339,3899.4365,3916.3807,3898.1705,18.2102,0.4671,109791343.0,217037739.435
000300.SH,20250522,3912.6007,3923.0195,3903.0898,3913.8651,3916.3807,-2.5156,-0.0642,107597052.0,197511410.2708
000300.SH,20250523,3910.3739,3931.5514,3882.2741,3882.2741,3913.8651,-31.591,-0.8072,120277419.0,232945378.2948
000300.SH,20250526,3875.7891,3884.537,3849.0384,3860.1067,3882.2741,-22.1674,-0.571,109601207.0,208876792.1489
000300.SH,20250527,3857.6271,3865.4291,3834.8455,3839.3969,3860.1067,-20.7098,-0.5365,98572425.0,178466763.5409
000300.SH,20250528,3843.0747,3849.736,3833.9582,3836.2366,3839.3969,-3.1603,-0.0823,89031026.0,162496372.7275
000300.SH,20250529,3838.0092,3869.7909,3831.4577,3858.6998,3836.2366,22.4632,0.5856,108471886.0,209459602.5012
000300.SH,20250530,3850.493,3858.6128,3829.2542,3840.2323,3858.6998,-18.4675,-0.4786,111672228.0,199389751.0711
000300.SH,20250603,3833.4584,3863.2952,3832.7202,3852.0127,3840.2323,11.7804,0.3068,131403090.0,226782772.0627
000300.SH,20250604,3855.4878,3875.8569,3855.4878,3868.7429,3852.0127,16.7302,0.4343,116803873.0,211736178.1541
000300.SH,20250605,3872.6373,3883.1345,3861.272,3877.5557,3868.7429,8.8128,0.2278,122878184.0,231749275.3346
000300.SH,20250606,3878.1027,3889.4557,3869.3871,3873.9841,3877.5557,-3.5716,-0.0921,110987971.0,202034736.3109
000300.SH,20250609,3877.7977,3894.6517,3871.9917,3885.2459,3873.9841,11.2618,0.2907,136306293.0,262023668.4655
000300.SH,20250610,3887.5512,3897.4573,3850.4663,3865.4652,3885.2459,-19.7807,-0.5091,145563859.0,263647551.7948
000300.SH,20250611,3870.6719,3911.6107,3870.6719,3894.6252,3865.4652,29.16,0.7544,142414772.0,257217704.4054
000300.SH,20250612,3885.5196,3900.0408,3870.3838,3892.1992,3894.6252,-2.426,-0.0623,133998697.0,260239581.458
000300.SH,20250613,3881.4923,3889.1602,3853.8186,3864.1822,3892.1992,-28.017,-0.7198,172539536.0,309172346.1799
000300.SH,20250616,3853.6193,3876.1704,3853.6193,3873.7951,3864.1822,9.6129,0.2488,137341835.0,246860982.8633
000300.SH,20250617,3875.1768,3880.4156,3860.409,3870.3786,3873.7951,-3.4165,-0.0882,122342526.0,220399818.9485
000300.SH,20250618,3871.6502,3881.346,3854.6575,3874.9708,3870.3786,4.5922,0.1186,127528621.0,230553858.2636
000300.SH,20250619,3870.049,3872.9425,3834.9512,3843.0912,3874.9708,-31.8796,-0.8227,130280658.0,234840180.8055
000300.SH,20250620,3839.7833,3856.4799,3839.7833,3846.6443,3843.0912,3.5531,0.0925,118151020.0,213522822.8745
000300.SH,20250623,3831.1703,3867.5896,3827.0829,3857.9016,3846.6443,11.2573,0.2927,133800892.0,232482215.8504
000300.SH,20250624,3862.3876,3914.1579,3862.3876,3904.0342,3857.9016,46.1326,1.1958,163656188.0,294228720.6125
000300.SH,20250625,3907.0682,3963.0371,3902.1771,3960.0662,3904.0342,56.032,1.4352,187213671.0,361727254.624
000300.SH,20250626,3953.1603,3964.482,3945.2589,3946.0195,3960.0662,-14.0467,-0.3547,165316263.0,328102847.4956
000300.SH,20250627,3949.7879,3969.2626,3918.2041,3921.7578,3946.0195,-24.2617,-0.6148,194557913.0,343468229.8138
000300.SH,20250630,3920.3149,3940.3611,3911.6044,3936.0791,3921.7578,14.3213,0.3652,145170236.0,288821434.9214
000300.SH,20250701,3935.9078,3946.2451,3924.7219,3942.762,3936.0791,6.6829,0.1698,128959362.0,236070338.3994
000300.SH,20250702,3943.3232,3952.1378,3929.6956,3943.6849,3942.762,0.9229,0.0234,147063062.0,246637847.4538
000300.SH,20250703,3949.3998,3971.616,3945.138,3968.0676,3943.6849,24.3827,0.6183,141004006.0,269609569.5387
000300.SH,20250704,3967.4637,4013.8478,3958.3762,3982.2034,3968.0676,14.1358,0.3562,157197133.0,290512992.198
000300.SH,20250707,3977.2881,3979.7481,3956.5663,3965.1746,3982.2034,-17.0288,-0.4276,131135273.0,225106992.8759
