ts_code,trade_date,open,close
000030.SZ,20220331,5.48,5.44
000031.SZ,20220331,4.62,4.69
000032.SZ,20220331,18.37,18.22
000034.SZ,20220331,14.33,14.41
000035.SZ,20220331,5.15,5.14
000036.SZ,20220331,4.2,4.24
000037.SZ,20220331,6.57,6.58
000038.SZ,20220331,9.15,9.2
000039.SZ,20220331,13.76,13.89
000040.SZ,20220331,3.45,3.52
000042.SZ,20220331,8.97,9.08
000045.SZ,20220331,7.73,7.81
000046.SZ,20220331,1.98,1.97
000048.SZ,20220331,22.46,22.22
000049.SZ,20220331,37.27,36.71
000050.SZ,20220331,10.45,10.45
000055.SZ,20220331,4.51,4.56
000056.SZ,20220331,8.77,8.5
000058.SZ,20220331,5.9,5.89
000059.SZ,20220331,6.28,6.26
000060.SZ,20220331,4.5,4.43
000061.SZ,20220331,6.23,6.19
000062.SZ,20220331,12.7,12.61
000063.SZ,20220331,24.3,23.9
000065.SZ,20220331,10.34,9.76
000066.SZ,20220331,11.51,11.51
000068.SZ,20220331,2.91,2.95
000069.SZ,20220331,7.18,7.36
000070.SZ,20220331,5.6,5.65
000078.SZ,20220331,3.74,3.85
000088.SZ,20220331,5.07,5.12
000089.SZ,20220331,6.97,6.93
000090.SZ,20220331,6.7,6.9
000096.SZ,20220331,8.56,8.53
000099.SZ,20220331,6.91,6.83
000100.SZ,20220331,4.94,4.91
000150.SZ,20220331,3.04,3.02
000151.SZ,20220331,9.4,8.91
000153.SZ,20220331,9.09,9.55
000155.SZ,20220331,20.46,19.48
000156.SZ,20220331,8.08,8.1
000157.SZ,20220331,6.67,6.64
000158.SZ,20220331,6.66,6.63
000159.SZ,20220331,5.89,6.01
000166.SZ,20220331,4.4,4.38
000301.SZ,20220331,14.53,14.2
000333.SZ,20220331,56.9,57.0
000338.SZ,20220331,13.51,13.35
000400.SZ,20220331,19.3,19.07
000401.SZ,20220331,11.86,11.97
000402.SZ,20220331,5.96,6.13
000403.SZ,20220331,21.33,21.22
000404.SZ,20220331,4.69,4.96
000407.SZ,20220331,3.88,3.87
000408.SZ,20220331,32.01,30.18
000409.SZ,20220331,6.21,6.15
000410.SZ,20220331,4.76,4.71
000411.SZ,20220331,14.34,14.47
000413.SZ,20220331,1.95,1.94
000415.SZ,20220331,2.3,2.3
000416.SZ,20220331,3.9,3.92
000417.SZ,20220331,4.43,4.54
000419.SZ,20220331,5.08,5.25
000420.SZ,20220331,4.66,4.53
000421.SZ,20220331,4.91,5.04
000422.SZ,20220331,21.3,20.32
000423.SZ,20220331,34.0,33.9
000425.SZ,20220331,5.13,5.15
000426.SZ,20220331,7.71,7.55
000428.SZ,20220331,4.11,4.07
000429.SZ,20220331,7.74,7.94
000430.SZ,20220331,6.81,6.77
000488.SZ,20220331,6.6,6.4
000498.SZ,20220331,8.62,8.54
000501.SZ,20220331,10.14,10.23
000502.SZ,20220331,5.68,5.7
000503.SZ,20220331,10.87,10.61
000504.SZ,20220331,17.45,17.25
000505.SZ,20220331,11.97,12.31
000506.SZ,20220331,2.95,2.88
000507.SZ,20220331,5.72,5.77
000509.SZ,20220331,3.86,3.88
000510.SZ,20220331,8.0,7.42
000513.SZ,20220331,38.9,38.5
000514.SZ,20220331,6.46,6.46
000516.SZ,20220331,8.24,8.17
000517.SZ,20220331,3.4,3.43
000518.SZ,20220331,3.57,3.62
000519.SZ,20220331,22.22,22.5
000520.SZ,20220331,3.54,3.56
000521.SZ,20220331,3.61,3.71
000523.SZ,20220331,3.4,3.41
000524.SZ,20220331,11.0,11.4
000525.SZ,20220331,8.03,7.78
000526.SZ,20220331,17.01,17.2
000528.SZ,20220331,6.46,6.49
000529.SZ,20220331,6.79,6.97
000530.SZ,20220331,4.75,4.66
000531.SZ,20220331,8.19,8.11
000532.SZ,20220331,11.73,11.98
000533.SZ,20220331,3.79,4.14
000534.SZ,20220331,13.05,13.35
000536.SZ,20220331,2.07,2.08
000537.SZ,20220331,17.51,17.01
000538.SZ,20220331,81.35,81.82
000539.SZ,20220331,4.66,4.78
000540.SZ,20220331,2.5,2.54
000541.SZ,20220331,5.17,5.21
000543.SZ,20220331,3.98,3.93
000544.SZ,20220331,6.13,6.29
000545.SZ,20220331,5.18,5.18
000546.SZ,20220331,15.35,14.83
000547.SZ,20220331,11.07,10.88
000548.SZ,20220331,4.64,4.73
000550.SZ,20220331,14.05,13.72
000551.SZ,20220331,8.84,8.77
000552.SZ,20220331,4.07,4.11
000553.SZ,20220331,8.05,8.01
000554.SZ,20220331,5.23,5.21
000555.SZ,20220331,12.11,12.54
000557.SZ,20220331,4.28,4.19
000558.SZ,20220331,3.44,3.41
000559.SZ,20220331,5.46,5.43
000560.SZ,20220331,3.73,3.79
000561.SZ,20220331,7.2,7.14
000563.SZ,20220331,3.14,3.16
000564.SZ,20220331,1.01,0.98
000565.SZ,20220331,6.28,6.31
000566.SZ,20220331,4.96,5.03
000567.SZ,20220331,15.5,15.52
000568.SZ,20220331,185.99,185.88
000570.SZ,20220331,5.07,5.1
000571.SZ,20220331,2.1,2.06
000572.SZ,20220331,5.8,5.42
000573.SZ,20220331,4.44,4.38
000576.SZ,20220331,12.66,12.5
000581.SZ,20220331,19.7,19.86
000582.SZ,20220331,7.45,7.49
000584.SZ,20220331,6.23,6.15
000586.SZ,20220331,8.17,8.31
000587.SZ,20220331,1.46,1.41
000589.SZ,20220331,5.5,5.53
000590.SZ,20220331,10.1,10.13
000591.SZ,20220331,9.02,8.76
000592.SZ,20220331,2.73,2.73
000593.SZ,20220331,5.71,5.75
000595.SZ,20220331,3.15,3.11
000596.SZ,20220331,173.0,171.36
000597.SZ,20220331,6.42,6.4
000598.SZ,20220331,4.97,4.97
000599.SZ,20220331,3.86,3.88
000600.SZ,20220331,4.11,4.1
000601.SZ,20220331,4.57,4.5
000603.SZ,20220331,13.29,13.14
000605.SZ,20220331,6.21,6.83
000606.SZ,20220331,1.46,1.46
000607.SZ,20220331,5.49,5.39
000608.SZ,20220331,3.79,4.15
000609.SZ,20220331,4.6,4.71
000610.SZ,20220331,9.38,9.28
000611.SZ,20220331,3.88,3.82
000612.SZ,20220331,6.36,6.26
000613.SZ,20220331,3.72,3.69
000615.SZ,20220331,8.75,8.61
000616.SZ,20220331,1.82,1.84
000617.SZ,20220331,5.1,5.11
000619.SZ,20220331,5.83,6.05
000620.SZ,20220331,3.25,3.3
000622.SZ,20220331,4.25,4.26
000623.SZ,20220331,17.29,17.71
000625.SZ,20220331,11.42,11.33
000626.SZ,20220331,14.82,14.68
000627.SZ,20220331,3.15,3.17
000628.SZ,20220331,11.57,12.09
000629.SZ,20220331,3.78,3.74
000630.SZ,20220331,3.78,3.72
000631.SZ,20220331,3.6,3.58
000632.SZ,20220331,4.36,4.46
000633.SZ,20220331,6.32,6.35
000635.SZ,20220331,10.1,9.98
000636.SZ,20220331,20.35,20.7
000637.SZ,20220331,5.05,5.18
000638.SZ,20220331,5.76,5.66
000639.SZ,20220331,5.77,5.7
000650.SZ,20220331,7.67,7.85
000651.SZ,20220331,32.0,32.3
000652.SZ,20220331,4.42,4.46
000655.SZ,20220331,7.35,7.33
000656.SZ,20220331,4.81,4.91
000657.SZ,20220331,11.65,11.36
000659.SZ,20220331,3.45,3.41
000661.SZ,20220331,170.0,167.85
000663.SZ,20220331,7.2,7.15
000665.SZ,20220331,8.86,9.48
000666.SZ,20220331,9.36,9.54
000667.SZ,20220331,2.16,2.15
000668.SZ,20220331,14.49,15.3
000669.SZ,20220331,2.24,2.25
000671.SZ,20220331,3.92,4.25
000672.SZ,20220331,20.67,21.85
000673.SZ,20220331,1.97,1.94
000676.SZ,20220331,6.82,6.95
000677.SZ,20220331,3.37,3.42
000678.SZ,20220331,5.29,5.31
000679.SZ,20220331,4.38,4.37
000680.SZ,20220331,3.98,4.0
000681.SZ,20220331,16.45,16.2
000682.SZ,20220331,6.05,6.01
000683.SZ,20220331,10.11,9.79
000685.SZ,20220331,7.92,8.06
000686.SZ,20220331,7.7,7.74
000687.SZ,20220331,1.13,1.13
000688.SZ,20220331,17.42,16.3
000690.SZ,20220331,4.83,4.84
000691.SZ,20220331,5.04,5.59
000692.SZ,20220331,4.35,4.41
000695.SZ,20220331,9.57,9.87
000697.SZ,20220331,7.53,7.41
000698.SZ,20220331,4.87,4.91
000700.SZ,20220331,4.53,4.51
000701.SZ,20220331,5.66,6.0
000702.SZ,20220331,5.55,5.63
000703.SZ,20220331,8.57,8.5
000705.SZ,20220331,9.24,9.18
000707.SZ,20220331,11.23,11.25
000708.SZ,20220331,18.81,19.95
000709.SZ,20220331,2.37,2.38
000710.SZ,20220331,17.1,16.96
000711.SZ,20220331,3.27,3.3
000712.SZ,20220331,14.76,14.96
000713.SZ,20220331,9.61,9.72
000715.SZ,20220331,5.04,5.27
000716.SZ,20220331,3.35,3.39
000717.SZ,20220331,4.35,4.4
000718.SZ,20220331,4.34,4.46
000719.SZ,20220331,8.4,8.52
000720.SZ,20220331,4.66,4.97
000721.SZ,20220331,4.71,4.61
000722.SZ,20220331,9.0,8.92
000723.SZ,20220331,13.11,12.81
000725.SZ,20220331,4.33,4.31
000726.SZ,20220331,6.31,6.39
000727.SZ,20220331,2.45,2.43
000728.SZ,20220331,7.01,7.15
000729.SZ,20220331,7.22,7.27
000731.SZ,20220331,9.55,9.66
000732.SZ,20220331,3.5,3.43
000733.SZ,20220331,115.17,113.4
000735.SZ,20220331,6.54,6.63
000736.SZ,20220331,14.14,14.14
000737.SZ,20220331,6.67,6.59
000738.SZ,20220331,24.01,23.21
000739.SZ,20220331,31.65,31.26
000750.SZ,20220331,3.74,3.74
000751.SZ,20220331,3.69,3.67
000752.SZ,20220331,4.57,4.64
000753.SZ,20220331,3.62,3.88
000755.SZ,20220331,4.48,4.44
000756.SZ,20220331,9.53,9.84
000757.SZ,20220331,4.45,4.48
000758.SZ,20220331,4.6,4.61
000759.SZ,20220331,4.87,4.95
000761.SZ,20220331,4.2,4.31
000762.SZ,20220331,41.75,39.97
000766.SZ,20220331,5.3,5.91
000767.SZ,20220331,3.63,3.57
000768.SZ,20220331,29.8,28.79
000776.SZ,20220331,17.76,17.58
000777.SZ,20220331,12.03,11.95
000778.SZ,20220331,4.99,5.0
000779.SZ,20220331,11.19,11.03
000782.SZ,20220331,5.78,5.67
000783.SZ,20220331,6.25,6.23
000785.SZ,20220331,4.41,4.46
000786.SZ,20220331,29.94,30.31
000788.SZ,20220331,11.53,12.33
000789.SZ,20220331,12.56,12.98
000790.SZ,20220331,5.8,5.75
000791.SZ,20220331,6.1,5.91
000792.SZ,20220331,31.59,30.07
000793.SZ,20220331,2.82,2.84
000795.SZ,20220331,7.0,6.93
000796.SZ,20220331,10.34,10.07
000797.SZ,20220331,3.89,3.89
000798.SZ,20220331,8.29,8.16
000799.SZ,20220331,148.3,147.9
000800.SZ,20220331,8.61,8.64
000801.SZ,20220331,6.73,6.63
000802.SZ,20220331,4.02,4.03
000803.SZ,20220331,20.82,20.92
000806.SZ,20220331,2.04,2.04
000807.SZ,20220331,14.0,13.68
000809.SZ,20220331,3.45,3.4
000810.SZ,20220331,14.58,14.12
000811.SZ,20220331,11.4,11.09
000812.SZ,20220331,6.69,7.04
000813.SZ,20220331,3.75,3.8
000815.SZ,20220331,14.27,15.2
000816.SZ,20220331,3.72,4.0
000818.SZ,20220331,38.02,38.46
000819.SZ,20220331,12.19,12.1
000820.SZ,20220331,3.41,3.37
000821.SZ,20220331,9.72,9.41
000822.SZ,20220331,7.14,7.11
000823.SZ,20220331,10.95,11.0
000825.SZ,20220331,6.6,6.7
000826.SZ,20220331,3.45,3.56
000828.SZ,20220331,10.76,10.91
000829.SZ,20220331,13.7,12.81
000830.SZ,20220331,17.94,17.92
000831.SZ,20220331,30.0,29.13
000833.SZ,20220331,7.41,7.15
000836.SZ,20220331,3.06,3.03
000837.SZ,20220331,8.19,7.98
000838.SZ,20220331,9.03,9.14
000839.SZ,20220331,2.3,2.27
000848.SZ,20220331,8.26,8.21
000850.SZ,20220331,4.69,4.83
000851.SZ,20220331,5.24,5.31
000852.SZ,20220331,6.72,6.6
000856.SZ,20220331,9.91,10.31
000858.SZ,20220331,156.0,155.06
000859.SZ,20220331,7.19,6.95
000860.SZ,20220331,23.6,23.36
000861.SZ,20220331,3.55,3.5
000862.SZ,20220331,7.82,7.65
000863.SZ,20220331,4.41,5.03
000868.SZ,20220331,4.81,4.75
000869.SZ,20220331,27.72,27.65
000875.SZ,20220331,8.9,8.38
000876.SZ,20220331,17.0,16.98
000877.SZ,20220331,12.93,13.18
000878.SZ,20220331,11.3,11.24
000880.SZ,20220331,7.85,7.91
000881.SZ,20220331,10.06,10.47
000882.SZ,20220331,2.06,2.08
000883.SZ,20220331,4.38,4.29
000885.SZ,20220331,9.91,9.94
000886.SZ,20220331,4.07,4.21
000887.SZ,20220331,15.58,15.01
000888.SZ,20220331,7.88,7.83
000889.SZ,20220331,4.26,4.34
000890.SZ,20220331,4.43,4.53
000892.SZ,20220331,3.44,3.41
000893.SZ,20220331,36.44,34.47
000895.SZ,20220331,28.94,29.06
000897.SZ,20220331,3.85,3.49
000898.SZ,20220331,3.55,3.55
000899.SZ,20220331,4.94,4.92
000900.SZ,20220331,4.18,4.25
000901.SZ,20220331,9.16,9.22
000902.SZ,20220331,17.67,17.17
000903.SZ,20220331,3.23,3.18
000905.SZ,20220331,7.53,7.7
000906.SZ,20220331,11.7,11.88
000908.SZ,20220331,4.32,4.35
000909.SZ,20220331,7.72,7.79
000910.SZ,20220331,10.69,10.78
000911.SZ,20220331,10.88,10.92
000912.SZ,20220331,6.26,6.1
000913.SZ,20220331,11.98,12.0
000915.SZ,20220331,34.95,34.9
000917.SZ,20220331,5.51,5.53
000918.SZ,20220331,3.3,3.2
000919.SZ,20220331,8.01,8.5
000920.SZ,20220331,9.39,9.28
000921.SZ,20220331,11.28,11.12
000922.SZ,20220331,8.41,8.41
000923.SZ,20220331,14.69,14.5
000925.SZ,20220331,9.23,9.08
000926.SZ,20220331,4.9,4.98
000927.SZ,20220331,3.2,3.17
000928.SZ,20220331,6.79,6.74
000929.SZ,20220331,8.2,8.28
000930.SZ,20220331,9.67,9.55
000931.SZ,20220331,7.12,7.7
000932.SZ,20220331,5.38,5.5
000933.SZ,20220331,14.04,14.03
000935.SZ,20220331,19.9,20.25
000936.SZ,20220331,5.51,5.53
000937.SZ,20220331,6.89,7.05
000938.SZ,20220331,19.05,19.55
000948.SZ,20220331,13.82,14.24
000949.SZ,20220331,4.87,4.87
000950.SZ,20220331,6.06,5.99
000951.SZ,20220331,12.27,12.28
000952.SZ,20220331,8.0,8.83
000953.SZ,20220331,7.18,7.1
000955.SZ,20220331,5.2,5.3
000957.SZ,20220331,4.93,4.9
000958.SZ,20220331,5.62,5.7
000959.SZ,20220331,5.15,5.2
000960.SZ,20220331,21.45,20.94
000961.SZ,20220331,4.32,4.38
000962.SZ,20220331,9.6,9.8
000963.SZ,20220331,33.5,33.42
000965.SZ,20220331,8.55,8.55
000966.SZ,20220331,5.66,5.68
000967.SZ,20220331,5.11,5.12
000968.SZ,20220331,7.86,7.76
000969.SZ,20220331,8.14,8.01
000970.SZ,20220331,12.5,12.45
000971.SZ,20220331,2.17,2.15
000972.SZ,20220331,2.23,2.16
000973.SZ,20220331,5.1,5.17
000975.SZ,20220331,9.56,9.31
000976.SZ,20220331,4.74,4.69
000977.SZ,20220331,27.59,27.15
000978.SZ,20220331,6.6,6.51
000980.SZ,20220331,3.9,3.79
000981.SZ,20220331,1.4,1.4
000982.SZ,20220331,2.39,2.34
000983.SZ,20220331,12.23,12.42
000985.SZ,20220331,13.76,13.93
000987.SZ,20220331,7.93,7.98
000988.SZ,20220331,21.0,20.17
000989.SZ,20220331,10.26,10.39
000990.SZ,20220331,13.14,12.98
000993.SZ,20220331,11.62,11.44
000995.SZ,20220331,13.39,13.22
000996.SZ,20220331,6.96,6.97
000997.SZ,20220331,16.4,16.84
000998.SZ,20220331,19.45,19.38
000999.SZ,20220331,42.77,45.36
001201.SZ,20220331,44.44,43.6
001202.SZ,20220331,15.9,15.75
001203.SZ,20220331,13.26,13.12
001205.SZ,20220331,26.36,28.9
001206.SZ,20220331,34.7,35.5
001207.SZ,20220331,18.66,18.38
001208.SZ,20220331,11.65,11.66
001209.SZ,20220331,22.48,22.68
001210.SZ,20220331,26.78,27.44
001211.SZ,20220331,27.12,27.12
001212.SZ,20220331,30.66,30.93
001213.SZ,20220331,5.21,5.25
001215.SZ,20220331,39.2,39.33
001216.SZ,20220331,13.44,13.67
001217.SZ,20220331,16.38,16.3
001218.SZ,20220331,36.66,37.66
001219.SZ,20220331,25.71,25.43
001227.SZ,20220331,5.85,6.05
001234.SZ,20220331,27.3,25.7
001266.SZ,20220331,42.46,42.44
001267.SZ,20220331,6.1,6.17
001288.SZ,20220331,15.1,15.18
001289.SZ,20220331,26.41,26.4
001296.SZ,20220331,34.6,33.86
001308.SZ,20220331,43.3,41.92
001313.SZ,20220331,15.6,15.15
001317.SZ,20220331,48.8,47.57
001696.SZ,20220331,5.89,5.92
001872.SZ,20220331,15.6,15.56
001896.SZ,20220331,5.91,5.76
001914.SZ,20220331,17.29,17.65
001965.SZ,20220331,7.82,7.81
001979.SZ,20220331,14.98,15.16
002001.SZ,20220331,31.97,31.68
002002.SZ,20220331,4.93,4.88
002003.SZ,20220331,12.55,12.37
002004.SZ,20220331,6.03,6.13
002005.SZ,20220331,1.57,1.56
002006.SZ,20220331,23.36,22.68
002007.SZ,20220331,20.41,20.31
002008.SZ,20220331,38.88,38.36
002009.SZ,20220331,19.25,18.65
002010.SZ,20220331,6.42,6.31
002011.SZ,20220331,9.58,9.4
002012.SZ,20220331,5.46,5.5
002013.SZ,20220331,11.15,10.82
002014.SZ,20220331,9.15,9.18
002015.SZ,20220331,17.63,17.36
002016.SZ,20220331,8.25,7.73
002017.SZ,20220331,12.79,12.87
002019.SZ,20220331,15.15,14.9
002020.SZ,20220331,9.8,10.05
002021.SZ,20220331,1.63,1.64
002022.SZ,20220331,15.16,15.08
002023.SZ,20220331,11.12,11.07
002024.SZ,20220331,3.46,3.45
002025.SZ,20220331,63.69,61.53
002026.SZ,20220331,13.88,13.52
002027.SZ,20220331,6.08,6.11
002028.SZ,20220331,33.82,32.8
002029.SZ,20220331,5.36,5.5
002030.SZ,20220331,18.8,18.65
002031.SZ,20220331,1.88,1.88
002032.SZ,20220331,49.44,50.03
002033.SZ,20220331,7.16,7.06
002034.SZ,20220331,18.38,18.46
002035.SZ,20220331,5.52,5.5
002036.SZ,20220331,15.41,14.85
002037.SZ,20220331,12.26,12.97
002038.SZ,20220331,10.6,10.7
002039.SZ,20220331,17.0,17.66
002040.SZ,20220331,6.43,6.57
002041.SZ,20220331,23.9,23.87
002042.SZ,20220331,4.19,4.19
002043.SZ,20220331,10.05,10.27
002044.SZ,20220331,5.81,5.89
002045.SZ,20220331,9.19,9.05
002046.SZ,20220331,12.28,12.03
002047.SZ,20220331,3.73,3.75
002048.SZ,20220331,16.35,16.25
002049.SZ,20220331,206.19,204.54
002050.SZ,20220331,16.9,16.62
002051.SZ,20220331,9.44,8.78
002052.SZ,20220331,1.71,1.73
002053.SZ,20220331,13.4,14.15
002054.SZ,20220331,8.35,8.27
002055.SZ,20220331,10.98,10.98
002056.SZ,20220331,13.85,13.53
002057.SZ,20220331,9.0,8.86
002058.SZ,20220331,11.45,11.44
002059.SZ,20220331,6.71,6.63
002060.SZ,20220331,9.36,9.68
002061.SZ,20220331,6.66,6.87
002062.SZ,20220331,5.22,5.21
002063.SZ,20220331,7.68,7.57
002064.SZ,20220331,9.11,9.11
002065.SZ,20220331,7.02,7.1
002066.SZ,20220331,10.27,10.26
002067.SZ,20220331,4.02,4.1
002068.SZ,20220331,11.44,11.15
002069.SZ,20220331,4.48,4.29
002072.SZ,20220331,4.9,4.85
002073.SZ,20220331,6.31,6.26
002074.SZ,20220331,35.85,34.41
002075.SZ,20220331,5.64,5.66
002076.SZ,20220331,1.48,1.46
002077.SZ,20220331,6.4,6.46
002078.SZ,20220331,11.54,11.4
002079.SZ,20220331,10.77,10.57
002080.SZ,20220331,24.57,24.28
002081.SZ,20220331,5.45,5.47
002082.SZ,20220331,11.24,11.12
002083.SZ,20220331,4.36,4.42
002084.SZ,20220331,5.05,5.23
002085.SZ,20220331,4.31,4.27
002086.SZ,20220331,2.79,2.68
002087.SZ,20220331,3.74,3.79
002088.SZ,20220331,16.69,16.61
002089.SZ,20220331,2.33,2.31
002090.SZ,20220331,8.39,8.56
002091.SZ,20220331,10.13,9.78
002092.SZ,20220331,9.14,9.03
002093.SZ,20220331,6.85,6.89
002094.SZ,20220331,3.66,3.7
002095.SZ,20220331,15.15,15.29
002096.SZ,20220331,11.15,12.32
002097.SZ,20220331,7.33,7.36
002098.SZ,20220331,7.03,7.15
002099.SZ,20220331,6.76,7.22
002100.SZ,20220331,12.55,12.17
002101.SZ,20220331,13.04,12.89
002102.SZ,20220331,3.56,3.63
002103.SZ,20220331,5.27,5.11
002104.SZ,20220331,11.96,13.1
002105.SZ,20220331,8.43,8.41
002106.SZ,20220331,8.9,8.95
002107.SZ,20220331,7.43,7.6
002108.SZ,20220331,5.71,5.67
002109.SZ,20220331,5.42,5.32
002110.SZ,20220331,7.04,7.16
002111.SZ,20220331,9.55,9.48
002112.SZ,20220331,8.03,8.1
002113.SZ,20220331,1.41,1.35
002114.SZ,20220331,8.01,7.92
002115.SZ,20220331,4.65,4.62
002116.SZ,20220331,10.08,9.93
002117.SZ,20220331,8.4,8.45
002118.SZ,20220331,3.4,3.45
002119.SZ,20220331,12.89,12.75
002120.SZ,20220331,17.22,17.56
002121.SZ,20220331,4.79,4.76
002122.SZ,20220331,2.43,2.36
002123.SZ,20220331,12.36,12.38
002124.SZ,20220331,8.69,8.76
002125.SZ,20220331,14.8,14.03
002126.SZ,20220331,9.2,9.2
002127.SZ,20220331,5.56,5.44
002128.SZ,20220331,17.2,17.34
002129.SZ,20220331,43.75,42.7
002130.SZ,20220331,6.23,6.25
002131.SZ,20220331,2.08,2.09
002132.SZ,20220331,5.39,5.22
002133.SZ,20220331,4.21,4.27
002134.SZ,20220331,9.57,9.88
002135.SZ,20220331,12.25,11.99
002136.SZ,20220331,19.55,18.57
002137.SZ,20220331,5.35,5.35
002138.SZ,20220331,26.0,25.56
002139.SZ,20220331,11.01,10.88
002140.SZ,20220331,11.82,11.49
002141.SZ,20220331,4.95,4.77
002142.SZ,20220331,36.97,37.39
002144.SZ,20220331,10.53,10.56
002145.SZ,20220331,10.14,9.79
002146.SZ,20220331,4.36,4.46
002147.SZ,20220331,4.13,4.07
002148.SZ,20220331,5.99,5.83
002149.SZ,20220331,12.79,12.63
002150.SZ,20220331,6.45,6.54
002151.SZ,20220331,33.42,33.14
002152.SZ,20220331,10.37,10.63
002153.SZ,20220331,20.59,19.9
002154.SZ,20220331,3.85,3.86
002155.SZ,20220331,10.9,10.62
002156.SZ,20220331,17.17,16.58
002157.SZ,20220331,7.4,7.71
002158.SZ,20220331,18.59,18.36
002159.SZ,20220331,10.98,10.9
002160.SZ,20220331,4.48,4.49
002161.SZ,20220331,5.13,5.2
002162.SZ,20220331,6.01,5.85
002163.SZ,20220331,9.49,9.84
002164.SZ,20220331,5.08,5.09
002165.SZ,20220331,4.78,4.83
002166.SZ,20220331,11.8,13.4
002167.SZ,20220331,6.85,6.8
002168.SZ,20220331,3.5,3.52
002169.SZ,20220331,8.9,8.86
002170.SZ,20220331,6.06,6.08
002171.SZ,20220331,9.45,9.31
002172.SZ,20220331,3.84,3.81
002173.SZ,20220331,9.07,9.06
002174.SZ,20220331,10.94,11.03
002175.SZ,20220331,3.18,3.05
002176.SZ,20220331,21.8,20.2
002177.SZ,20220331,5.26,5.67
002178.SZ,20220331,6.6,6.25
002179.SZ,20220331,79.73,77.69
002180.SZ,20220331,43.0,42.74
002181.SZ,20220331,4.09,4.11
002182.SZ,20220331,20.45,19.78
002183.SZ,20220331,4.85,4.89
002184.SZ,20220331,10.64,10.67
002185.SZ,20220331,10.67,10.51
002186.SZ,20220331,8.93,9.09
002187.SZ,20220331,8.19,8.46
002188.SZ,20220331,6.24,6.45
002189.SZ,20220331,16.35,16.26
002190.SZ,20220331,27.05,26.74
002191.SZ,20220331,14.28,13.81
002192.SZ,20220331,123.3,114.39
002193.SZ,20220331,6.36,6.43
002194.SZ,20220331,12.76,11.72
002195.SZ,20220331,2.28,2.28
002196.SZ,20220331,9.74,9.43
002197.SZ,20220331,10.69,11.28
002198.SZ,20220331,6.43,6.65
002199.SZ,20220331,7.37,7.43
002200.SZ,20220331,9.65,9.63
002201.SZ,20220331,15.7,15.21
002202.SZ,20220331,13.36,13.13
002203.SZ,20220331,10.59,10.52
002204.SZ,20220331,3.9,3.89
002205.SZ,20220331,10.45,10.45
002206.SZ,20220331,6.04,6.08
002207.SZ,20220331,7.84,7.84
002208.SZ,20220331,9.2,9.38
002209.SZ,20220331,7.32,7.69
002210.SZ,20220331,2.8,2.74
002211.SZ,20220331,3.62,3.8
002212.SZ,20220331,11.46,11.31
002213.SZ,20220331,12.83,12.55
002214.SZ,20220331,13.57,13.52
002215.SZ,20220331,6.59,6.59
002216.SZ,20220331,15.16,15.02
002217.SZ,20220331,3.26,3.26
002218.SZ,20220331,5.43,5.4
002219.SZ,20220331,3.46,3.5
002221.SZ,20220331,9.29,9.18
002222.SZ,20220331,14.18,14.1
002223.SZ,20220331,27.26,27.83
002224.SZ,20220331,5.17,5.25
002225.SZ,20220331,3.87,3.9
002226.SZ,20220331,6.43,6.44
002227.SZ,20220331,13.23,13.14
002228.SZ,20220331,3.67,3.69
002229.SZ,20220331,5.88,5.98
002230.SZ,20220331,46.99,46.57
002231.SZ,20220331,6.26,6.2
002232.SZ,20220331,15.24,15.39
002233.SZ,20220331,10.56,11.0
002234.SZ,20220331,16.24,16.65
002235.SZ,20220331,6.08,5.93
002236.SZ,20220331,16.57,16.55
002237.SZ,20220331,10.95,10.71
002238.SZ,20220331,5.66,5.64
002239.SZ,20220331,2.89,2.86
002240.SZ,20220331,53.91,50.83
002241.SZ,20220331,36.1,34.4
002242.SZ,20220331,16.72,16.33
002243.SZ,20220331,10.77,10.67
002244.SZ,20220331,6.97,6.86
002245.SZ,20220331,23.36,22.51
002246.SZ,20220331,11.55,11.89
002247.SZ,20220331,3.02,3.08
002248.SZ,20220331,7.58,7.54
002249.SZ,20220331,6.16,6.07
002250.SZ,20220331,13.81,13.64
002251.SZ,20220331,5.92,6.02
002252.SZ,20220331,5.98,5.99
002253.SZ,20220331,13.47,13.63
002254.SZ,20220331,16.26,16.41
002255.SZ,20220331,5.64,5.53
002256.SZ,20220331,3.38,3.31
002258.SZ,20220331,30.35,28.66
002259.SZ,20220331,3.02,2.96
002261.SZ,20220331,6.9,6.85
002262.SZ,20220331,12.4,12.55
002263.SZ,20220331,3.2,3.17
002264.SZ,20220331,4.6,4.68
002265.SZ,20220331,16.5,16.25
002266.SZ,20220331,5.38,5.31
002267.SZ,20220331,6.23,6.29
002268.SZ,20220331,45.14,45.41
002269.SZ,20220331,2.15,2.13
002270.SZ,20220331,7.14,6.93
002271.SZ,20220331,44.49,44.94
002272.SZ,20220331,5.36,5.39
002273.SZ,20220331,11.42,11.16
002274.SZ,20220331,11.31,11.17
002275.SZ,20220331,13.7,13.82
002276.SZ,20220331,6.9,6.9
002277.SZ,20220331,3.42,3.48
002278.SZ,20220331,6.22,6.15
002279.SZ,20220331,5.37,5.29
002280.SZ,20220331,4.13,4.61
002281.SZ,20220331,18.18,18.08
002282.SZ,20220331,8.3,8.45
002283.SZ,20220331,7.42,7.21
002284.SZ,20220331,7.67,7.49
002285.SZ,20220331,4.26,4.82
002286.SZ,20220331,12.22,12.04
